date,country,province,population,cases,new_cases,avg7_new_cases,avg7_new_cases_100k,deaths,new_deaths,avg7_new_deaths,avg7_new_deaths_100k
2021-10-17,India,Mizoram,1239244,112848,249,958.8571428571429,77.37436234164885,386,3,4.285714285714286,0.34583296636613015
2021-10-17,India,Nagaland,2249695,31611,40,23.142857142857142,1.0287108760457369,674,0,0.42857142857142855,0.019050201408254388
2021-10-17,India,Odisha,46356334,1035077,443,483,1.0419288117131953,8285,3,5.142857142857143,0.011094184330575284
2021-10-17,India,Puducherry,1413542,127396,52,49,3.4664693373101048,1850,1,0.5714285714285714,0.040425298394286935
2021-10-17,India,Punjab,30141373,602035,27,22.714285714285715,0.07535916069346182,16544,3,1.8571428571428572,0.006161440811415117
2021-10-17,India,Rajasthan,81032689,954390,2,4.428571428571429,0.0054651665682369606,8954,0,0,0
2021-10-17,India,Sikkim,690251,31749,4,11.714285714285714,1.6971052145213428,391,0,0.42857142857142855,0.06208921516541498
2021-10-17,India,Tamil Nadu,77841267,2687092,1218,1261,1.6199633543991518,35899,15,16.571428571428573,0.021288744659601407
2021-10-17,India,Telangana,38510982,668955,122,152.57142857142858,0.39617641682424143,3938,1,1.1428571428571428,0.0029676136091703474
2021-10-17,India,Tripura,4169794,84321,16,8.714285714285714,0.20898600061023911,816,0,0,0
2021-10-17,India,Uttar Pradesh,237882725,1710028,9,10.571428571428571,0.004443966484505578,22898,0,0.2857142857142857,1.2010720228393454e-4
2021-10-17,India,Uttarakhand,11250858,343756,9,12.571428571428571,0.11173750989861013,7397,0,0.14285714285714285,0.0012697444306660243
2021-10-17,India,West Bengal,99609303,1580530,624,599,0.6013494542773781,18977,14,10.285714285714286,0.010326057884085674
2021-10-18,India,Andaman and Nicobar Islands,417036,7642,1,1.1428571428571428,0.2740428027453608,129,0,0,0
2021-10-18,India,Andhra Pradesh,53903393,2060804,332,463.14285714285717,0.8592090986607414,14313,6,8.142857142857142,0.01510639069206115
2021-10-18,India,Arunachal Pradesh,1570458,55014,27,12.857142857142858,0.8186874693333318,280,0,0,0
2021-10-18,India,Assam,35607039,606766,298,218.14285714285714,0.6126397006582242,5957,7,3.7142857142857144,0.010431324307212723
2021-10-18,India,Bihar,124799926,726028,2,4.285714285714286,0.0034340679702921347,9661,0,0,0
2021-10-18,India,Chandigarh,1158473,65306,4,3.7142857142857144,0.3206191006856193,820,0,0,0
2021-10-18,India,Chhattisgarh,29436231,1005681,27,18.142857142857142,0.06163444342741142,13570,0,0,0
2021-10-18,India,Dadra and Nagar Haveli and Daman and Diu,615724,10676,0,0.2857142857142857,0.0464029801849994,4,0,0,0
2021-10-18,India,Delhi,18710922,1439405,15,26.714285714285715,0.14277375382295815,25089,0,0,0
2021-10-18,India,Goa,1586250,177579,57,61.57142857142857,3.8815715411460094,3350,4,2.857142857142857,0.18011932905549927
2021-10-18,India,Gujarat,63872399,826308,18,20.857142857142858,0.03265439091640015,10086,0,0,0
2021-10-18,India,Haryana,28204692,771092,16,13.142857142857142,0.046598123258559755,10049,0,24.857142857142858,0.08813123311944997
2021-10-18,India,Himachal Pradesh,7451955,221604,167,140.85714285714286,1.8902038841772777,3725,5,2.7142857142857144,0.03642380709875079
2021-10-18,India,Jammu and Kashmir,13606320,331137,75,78.71428571428571,0.5785126743622501,4428,2,0.2857142857142857,0.0020998645167413796
2021-10-18,India,Jharkhand,38593948,348444,14,11.285714285714286,0.029242186587685425,5135,0,0,0
2021-10-18,India,Karnataka,67562686,2983673,214,324.7142857142857,0.48061186571872777,37953,12,8.285714285714286,0.01226374316396226
2021-10-18,India,Kerala,35699443,4860997,6676,8457.285714285714,23.690245571298448,26925,60,83.28571428571429,0.2332969572822587
2021-10-18,India,Ladakh,289023,20881,3,4,1.3839729018105826,208,0,0,0
2021-10-18,India,Lakshadweep,73183,10365,0,0,0,51,0,0,0
2021-10-18,India,Madhya Pradesh,85358965,792690,6,7.857142857142857,0.009204824422534712,10523,0,0,0
2021-10-18,India,Maharashtra,123144223,6593182,1485,1939.142857142857,1.5746925108641572,139816,27,34,0.027609902577403082
2021-10-18,India,Manipur,3091545,122804,67,99.42857142857143,3.2161450481416716,1897,0,1.7142857142857142,0.05545077669209777
2021-10-18,India,Meghalaya,3366710,83014,61,75.28571428571429,2.2361805526972707,1438,3,2.142857142857143,0.06364840282819556
2021-10-18,India,Mizoram,1239244,113801,953,890.7142857142857,71.87561817642738,391,5,4,0.32277743527505476
2021-10-18,India,Nagaland,2249695,31627,16,22,0.9779103389570586,675,1,0.5714285714285714,0.025400268544339185
2021-10-18,India,Odisha,46356334,1035417,340,467.57142857142856,1.0086462587214695,8290,5,5,0.010786012543614859
2021-10-18,India,Puducherry,1413542,127424,28,47,3.3249807929301003,1850,0,0.2857142857142857,0.020212649197143467
2021-10-18,India,Punjab,30141373,602059,24,23.571428571428573,0.07820290260642265,16544,0,1.8571428571428572,0.006161440811415117
2021-10-18,India,Rajasthan,81032689,954392,2,3.7142857142857144,0.0045836880894890636,8954,0,0,0
2021-10-18,India,Sikkim,690251,31756,7,11.285714285714286,1.635015999355928,391,0,0.42857142857142855,0.06208921516541498
2021-10-18,India,Tamil Nadu,77841267,2688284,1192,1245.142857142857,1.5995922280438433,35912,13,16.571428571428573,0.021288744659601407
2021-10-18,India,Telangana,38510982,669163,208,156.14285714285714,0.4054502093528987,3940,2,1.1428571428571428,0.0029676136091703474
2021-10-18,India,Tripura,4169794,84343,22,10.428571428571429,0.25009800073028615,816,0,0,0
2021-10-18,India,Uttar Pradesh,237882725,1710036,8,10.142857142857142,0.004263805681079676,22898,0,0.2857142857142857,1.2010720228393454e-4
2021-10-18,India,Uttarakhand,11250858,343759,3,12,0.10665853217594604,7397,0,0.14285714285714285,0.0012697444306660243
2021-10-18,India,West Bengal,99609303,1581220,690,611,0.6133965218088113,18989,12,10.714285714285714,0.010756310295922574
2021-10-19,India,Andaman and Nicobar Islands,417036,7646,4,1.5714285714285714,0.3768088537748711,129,0,0,0
2021-10-19,India,Andhra Pradesh,53903393,2061287,483,460.2857142857143,0.8539086106986146,14317,4,7,0.012986195507210465
2021-10-19,India,Arunachal Pradesh,1570458,55031,17,12.714285714285714,0.8095909418962948,280,0,0,0
2021-10-19,India,Assam,35607039,607119,353,236.28571428571428,0.6635927078511479,5957,0,3.2857142857142856,0.009227709964072794
2021-10-19,India,Bihar,124799926,726033,5,4.142857142857143,0.003319599037949064,9661,0,0,0
2021-10-19,India,Chandigarh,1158473,65310,4,3.5714285714285716,0.3082875968130955,820,0,0,0
2021-10-19,India,Chhattisgarh,29436231,1005701,20,18.714285714285715,0.0635756857400858,13570,0,0,0
2021-10-19,India,Dadra and Nagar Haveli and Daman and Diu,615724,10676,0,0.14285714285714285,0.0232014900924997,4,0,0,0
2021-10-19,India,Delhi,18710922,1439441,36,27,0.144300745842455,25090,1,0.14285714285714285,7.634960097484393e-4
2021-10-19,India,Goa,1586250,177659,80,61.57142857142857,3.8815715411460094,3354,4,3.4285714285714284,0.2161431948665991
2021-10-19,India,Gujarat,63872399,826326,18,20.285714285714285,0.03175975006937548,10086,0,0,0
2021-10-19,India,Haryana,28204692,771101,9,13.142857142857142,0.046598123258559755,10049,0,24.857142857142858,0.08813123311944997
2021-10-19,India,Himachal Pradesh,7451955,221826,222,147.71428571428572,1.9822219231635956,3727,2,2.4285714285714284,0.03258972214098754
2021-10-19,India,Jammu and Kashmir,13606320,331221,84,79.28571428571429,0.5827124033957329,4428,0,0.2857142857142857,0.0020998645167413796
2021-10-19,India,Jharkhand,38593948,348461,17,11.428571428571429,0.029612340848289037,5135,0,0,0
2021-10-19,India,Karnataka,67562686,2984022,349,327.14285714285717,0.48420641112885476,37967,14,8.714285714285714,0.012898074706925822
2021-10-19,India,Kerala,35699443,4868640,7643,8431.57142857143,23.61821563594544,27002,77,79.14285714285714,0.22169213436427324
2021-10-19,India,Ladakh,289023,20883,2,3.857142857142857,1.3345452981744903,208,0,0,0
2021-10-19,India,Lakshadweep,73183,10365,0,0,0,51,0,0,0
2021-10-19,India,Madhya Pradesh,85358965,792700,10,7.571428571428571,0.008870103534442541,10523,0,0,0
2021-10-19,India,Maharashtra,123144223,6594820,1638,1877.5714285714287,1.5246930654403728,139865,49,34.857142857142854,0.028305950541539296
2021-10-19,India,Manipur,3091545,122899,95,95.85714285714286,3.100622596699801,1901,4,2,0.0646925728074474
2021-10-19,India,Meghalaya,3366710,83079,65,71.28571428571429,2.117370200751306,1439,1,2,0.059405175972982525
2021-10-19,India,Mizoram,1239244,114466,665,810.8571428571429,65.43159723647182,393,2,3.7142857142857144,0.2997219041839794
2021-10-19,India,Nagaland,2249695,31641,14,21.285714285714285,0.9461600032766345,676,1,0.42857142857142855,0.019050201408254388
2021-10-19,India,Odisha,46356334,1035973,556,471.42857142857144,1.016966896969401,8294,4,4.714285714285714,0.01016966896969401
2021-10-19,India,Puducherry,1413542,127479,55,46.857142857142854,3.3148744683315288,1852,2,0.5714285714285714,0.040425298394286935
2021-10-19,India,Punjab,30141373,602081,22,24,0.07962477356290305,16549,5,2.5714285714285716,0.00853122573888247
2021-10-19,India,Rajasthan,81032689,954392,0,3.142857142857143,0.003878505306490746,8954,0,0,0
2021-10-19,India,Sikkim,690251,31783,27,12.142857142857142,1.7591944296867579,392,1,0.42857142857142855,0.06208921516541498
2021-10-19,India,Tamil Nadu,77841267,2689463,1179,1229.4285714285713,1.5794046253493939,35928,16,16.285714285714285,0.020921697337884137
2021-10-19,India,Telangana,38510982,669365,202,157,0.40767591955977645,3941,1,1.1428571428571428,0.0029676136091703474
2021-10-19,India,Tripura,4169794,84349,6,9.142857142857142,0.2192640006402509,816,0,0,0
2021-10-19,India,Uttar Pradesh,237882725,1710047,11,8.857142857142858,0.003723323270801971,22898,0,0.2857142857142857,1.2010720228393454e-4
2021-10-19,India,Uttarakhand,11250858,343765,6,10,0.0888821101466217,7397,0,0,0
2021-10-19,India,West Bengal,99609303,1581946,726,605,0.6073729880430947,18998,9,10.571428571428571,0.010612892825310274
